topic0|-0.12789484055753794|0.0048990260402601024|0.0016568014758151055
topic1|-1.4130584931355739|0.004715423045620567|0.0030344697691727356
topic2|-1.5763448736691512|0.0072666624559386255|0.004267022789658693
topic3|0.31105618115842526|0.017193274132451274|0.004134471596945193
topic4|-0.015657767820231608|0.0083487411850307|0.0038351565308062095
topic5|-0.7265571443237628|0.006943346222840984|0.0044225727055609955
topic6|-0.9485402562427169|0.006789765321037917|0.004313815261728885
topic7|-1.5775782191786576|0.004129529545511427|0.001341637408807761
topic8|0.219359355018789|0.007911345204185734|0.006189952314706649
topic9|-2.0833520717357272|0.007843148091178259|0.0061288637043080425
topic10|1.767275225405539|0.008740924719737645|0.005535891496725319
topic11|0.31016098699136396|0.009052904846319196|0.00492182104734295
topic12|0.4243100509350737|0.00693931805308089|0.0033100730064238634
topic13|-0.6402180223341274|0.009326268499314387|0.002908408292175365
topic14|0.1268793548280408|0.006307857838113696|0.004522716671447995
topic15|0.9258956736188522|0.005883194132903193|0.0027039847109198096
topic16|-0.19146899757921854|0.00967030427571686|0.004491000978919633
topic17|-0.7996481476609304|0.008317736521365264|0.005910816723732622
topic18|0.25994654820493923|0.005422408244397822|0.004133893398119484
topic19|0.5860758708633402|0.007153081375085226|0.005410807835671149
topic20|3.0632704023815274|0.006739733018216133|0.005559949333627634
topic21|-0.10524047805133845|0.00519066278141138|0.002164556423322236
topic22|-0.08944598287448174|0.00802353149324569|0.006239430288448452
topic23|-0.06861608109442241|0.006395697197827986|0.004120234761485853
topic24|-0.6067857478929135|0.010386445323170242|0.006806168873072558
topic25|1.613642753430256|0.0067895862250404605|0.0052758008648154855
topic26|0.4184301997494091|0.005149261985422674|0.002669972902307658
topic27|-0.08315032324584073|0.006536276153953577|0.005537153798530954
topic28|-1.147550774999119|0.0064174036971545514|0.005262928484037901
topic29|1.5769378175230175|0.007800308335067147|0.004408041764627112
topic30|1.1930930891574332|0.006462673996162706|0.004476424394287573
topic31|-0.4549015430753682|0.004159219943841585|0.002876676450198771
topic32|-1.0804424210886554|0.005107335047683312|0.0027207326981972717
topic33|0.3763175650976168|0.005219909691499933|0.0038231561302477994
topic34|2.3972525047928017|0.0062148994472433165|0.004433977536208808
topic35|-1.232608509034988|0.008630832024083396|0.00497912222510286
topic36|1.8424995338413757|0.006652780401225398|0.00452181117374263
topic37|-0.71365211351062|0.0074140738779573286|0.004490159925795508
topic38|-0.3065803525642531|0.00614250425199569|0.003543597339943715
topic39|2.550491016514223|0.007167372120998219|0.004501985631290656
topic40|-2.501447978182736|0.007301203833491512|0.005115724891209414
topic41|-0.6863007617602159|0.0053366146711218585|0.002391409815928298
topic42|0.3662022667879673|0.007112866195556367|0.004061253351483106
topic43|-0.8463598144584918|0.005940573416748488|0.003920045381738615
topic44|2.0083047571260773|0.0065190882063355295|0.004849635652137491
topic45|0.14211560038643772|0.005056476300494176|0.003662131025215166
topic46|0.03126774089994924|0.0070637708285630225|0.004475951409710642
topic47|0.3762748704894278|0.005838446460579087|0.004636528507373689
topic48|-0.49083147429949464|0.007756693978611439|0.0023763214209177198
topic49|0.0503742511624763|0.004105509847106613|0.0024850491060605627
topic50|0.4356273824883828|0.0050140110136976095|0.0040377489322611215
topic51|0.5925734067711684|0.0053925601354433556|0.003486759147742749
topic52|0.16063443055751161|0.005644218023604556|0.0036352658358743527
topic53|1.3193194425494699|0.004386641636674064|0.0029148293672582658
topic54|0.6876279913338329|0.004399543115883017|0.002912670006214953
topic55|0.40874167813297413|0.008964369110428173|0.004733431129722159
topic56|1.0369764746490042|0.008829210757313669|0.0032452227098378936
topic57|0.9544899308503447|0.00839974150243933|0.005613589662529384
topic58|-0.005128648135835423|0.007278952819652003|0.0032879146071348483
topic59|-1.0161524592853022|0.006154522233959678|0.003392839475548752
topic60|-1.1064440978329884|0.00853041370333878|0.0066575015681804295
topic61|-0.19987658555761656|0.0066660002172660455|0.0021299394332386953
topic62|0.04962186747133861|0.005926628774888097|0.003711094790676525
topic63|1.595586025066242|0.007831905166919128|0.006482827126255116
topic64|-1.6725410711532946|0.0064223855414308455|0.005051763068887846
topic65|-0.5532255074433943|0.004989960210302524|0.004235067240513984
topic66|2.097314331426197|0.004649770066816073|0.0015436854605293002
topic67|0.00512998690265111|0.005192766243998147|0.004047756230245714
